ticker,name,compositeFIGI,marketSector,securityType,securityDescription,exchangeCode,shareClassFIGI,sector,industryGroup,industry
LUV,SOUTHWEST AIRLINES CO,BBG000BNJHS8,Equity,Common Stock,LUV,N/A,BBG001S5SXC9,N/A,N/A,N/A
LVLT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LW,LAMB WESTON HOLDINGS INC,BBG003CVMLQ2,Equity,Common Stock,LW,N/A,BBG003CVMLR1,N/A,N/A,N/A
LXK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LYB,LYONDELLBASELL INDU-CL A,BBG000WCFV84,Equity,Common Stock,LYB,N/A,BBG001T8LMY9,N/A,N/A,N/A
M,MACY'S INC,BBG000C46HM9,Equity,Common Stock,M,N/A,BBG001S6KRW6,N/A,N/A,N/A
MA,MASTERCARD INC - A,BBG000F1ZSQ2,Equity,Common Stock,MA,N/A,BBG001SKNNS6,N/A,N/A,N/A
MAA,MID-AMERICA APARTMENT COMM,BBG000BLMY92,Equity,REIT,MAA,N/A,BBG001S7HZ69,N/A,N/A,N/A
MAC,MACERICH CO/THE,BBG000BL9C59,Equity,REIT,MAC,N/A,BBG001S7HGB5,N/A,N/A,N/A
MAR,MARRIOTT INTERNATIONAL -CL A,BBG000BGD7W6,Equity,Common Stock,MAR,N/A,BBG001S78K44,N/A,N/A,N/A
MAS,MASCO CORP,BBG000BNNKG9,Equity,Common Stock,MAS,N/A,BBG001S5SZ70,N/A,N/A,N/A
MAT,MATTEL INC,BBG000BNNYW1,Equity,Common Stock,MAT,N/A,BBG001S5SZF1,N/A,N/A,N/A
MBI,MBIA INC,BBG000BNQN34,Equity,Common Stock,MBI,N/A,BBG001S5T021,N/A,N/A,N/A
MCAWA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MCD,MCDONALD'S CORP,BBG000BNSZP1,Equity,Common Stock,MCD,N/A,BBG001S5T110,N/A,N/A,N/A
MCHP,MICROCHIP TECHNOLOGY INC,BBG000BHCP19,Equity,Common Stock,MCHP,N/A,BBG001S787B5,N/A,N/A,N/A
MCK,MCKESSON CORP,BBG000DYGNW7,Equity,Common Stock,MCK,N/A,BBG001S8F8P8,N/A,N/A,N/A
MCO,MOODY'S CORP,BBG000F86GP6,Equity,Common Stock,MCO,N/A,BBG001S5VP87,N/A,N/A,N/A
MCWEQ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MDLZ,MONDELEZ INTERNATIONAL INC-A,BBG000D4LWF6,Equity,Common Stock,MDLZ,N/A,BBG001SHHZJ3,N/A,N/A,N/A
MDP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MDR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MDT,MEDTRONIC PLC,BBG000BNWG87,Equity,Common Stock,MDT,N/A,BBG001S5T2S9,N/A,N/A,N/A
MEDI,HARBOR HEALTH CARE ETF,BBG01BGWLZ96,Equity,ETP,MEDI,N/A,BBG01BGWM047,N/A,N/A,N/A
MEE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MEL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MER,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MERQ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MET,METLIFE INC,BBG000BB6KF5,Equity,Common Stock,MET,N/A,BBG001S5T3R8,N/A,N/A,N/A
MFE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MGM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MHK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MHS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MIRKQ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MJN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MJN-W,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MKC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MKG,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MKTX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MLM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MMC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MMM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNST,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MOLX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MON,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MOS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MPC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MRK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MRNKQ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MRO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MSCI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MSFT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MSI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MTB,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MTD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MTG,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MTLQQ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MTW,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MU,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MWI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MWV,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MWW,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MXIM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MXS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MYL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MZIAQ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NAE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NAV,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NAVI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NBL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NBR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NCC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NCE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NCLH,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NCR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NDAQ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NEC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NEE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NEM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NEU,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NFB,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NFLX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NFX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NGH,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NGVT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NKE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NKTR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NLSN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NMK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NOC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NOV,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NOVL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NRG,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NRTLQ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NSC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NTAP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NTRS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NUE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NVDA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NVT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NWL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NWS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NWSA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NXTL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NYT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NYX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
O,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OAT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ODP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OMC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OMX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ORCL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ORLY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ORX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OWENQ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OXY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PALM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PAS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PAYX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PBCT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PBG,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PBI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PCAR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PCG,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PCH,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PCL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PCP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PDCO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PDG,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PEG,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PEP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PETM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PFE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PFG,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PG,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PGL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PGR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PH,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PHM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PKG,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PKI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PLD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PLL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PMCS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PNC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PNR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PNW,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
POM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PPG,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PPL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PPW,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PRDCQ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PRGO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PRU,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PSA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PSX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PTC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PTV,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PVH,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PVN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PVT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PWER,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PWR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PXD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PYPL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QCOM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QCP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QEP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QLGC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QRVO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QTRN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
R,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RAD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RAI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RAL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RATL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RBD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RBK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RCL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RDC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RDPL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
REG,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
REGN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
REZI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RF,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RHDCQ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RHI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RHT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RIG,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RJF,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RMD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RML,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RNB,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ROH,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ROK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ROL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ROP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ROST,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RRC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RRD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RSG,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RSHCQ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RTN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RTN/B,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RYAN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RYC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SANM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SAPE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SBAC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SBUX,STARBUCKS CORP,BBG000CTQBF3,Equity,Common Stock,SBUX,N/A,BBG001S72KH6,N/A,N/A,N/A
SCG,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SCHW,SCHWAB (CHARLES) CORP,BBG000BSLZY7,Equity,Common Stock,SCHW,N/A,BBG001S5VXD4,N/A,N/A,N/A
SCI,SERVICE CORP INTERNATIONAL,BBG000BTHH16,Equity,Common Stock,SCI,N/A,BBG001S5WBJ5,N/A,N/A,N/A
SDH,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SEBL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SEE,SEALED AIR CORP,BBG000C22QV7,Equity,Common Stock,SEE,N/A,BBG001SBSZ95,N/A,N/A,N/A
SGID,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SGP,SPYGLASS PHARMA INC,BBG01HDDMDS5,Equity,Common Stock,SGP,N/A,BBG01HDDMDT4,N/A,N/A,N/A
SHOY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SHW,SHERWIN-WILLIAMS CO/THE,BBG000BSXQV7,Equity,Common Stock,SHW,N/A,BBG001S5W2F9,N/A,N/A,N/A
SIAL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SIG,SIGNET JEWELERS LTD,BBG000C4ZZ10,Equity,Common Stock,SIG,N/A,BBG001S7FKS0,N/A,N/A,N/A
SII,SPROTT INC,BBG000VX8S02,Equity,Common Stock,SII,N/A,BBG001T2FK64,N/A,N/A,N/A
SIVB,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SJM,JM SMUCKER CO/THE,BBG000BT1715,Equity,Common Stock,SJM,N/A,BBG001S5W3H5,N/A,N/A,N/A
SKLNQ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SKY,CHAMPION HOMES INC,BBG000BT2TP0,Equity,Common Stock,SKY,N/A,BBG001S5W456,N/A,N/A,N/A
SLB,SLB LTD,BBG000BT41Q8,Equity,Common Stock,SLB,N/A,BBG001S5W4C8,N/A,N/A,N/A
SLG,SL GREEN REALTY CORP,BBG000BVP5P2,Equity,REIT,SLG,N/A,BBG001S9Z1V2,N/A,N/A,N/A
SLM,SLM CORP,BBG000BBCQD7,Equity,Common Stock,SLM,N/A,BBG001S5W4T0,N/A,N/A,N/A
SNA,SNAP-ON INC,BBG000BT7JW9,Equity,Common Stock,SNA,N/A,BBG001S5W688,N/A,N/A,N/A
SNDK,SANDISK CORP,BBG01R388JG1,Equity,Common Stock,SNDK,N/A,BBG01R388JK6,N/A,N/A,N/A
SNI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SNPS,SYNOPSYS INC,BBG000BSFRF3,Equity,Common Stock,SNPS,N/A,BBG001S5VTR8,N/A,N/A,N/A
SNV,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SO,SOUTHERN CO/THE,BBG000BT9DW0,Equity,Common Stock,SO,N/A,BBG001S5W777,N/A,N/A,N/A
SOV,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SPG,SIMON PROPERTY GROUP INC,BBG000BJ2D31,Equity,REIT,SPG,N/A,BBG001S77WM9,N/A,N/A,N/A
SPGI,S&P GLOBAL INC,BBG000BP1Q11,Equity,Common Stock,SPGI,N/A,BBG001S5T5M8,N/A,N/A,N/A
SPLS,PIMCO US STCK ACTV BOND ETF,BBG01ZHG3J20,Equity,ETP,SPLS,N/A,BBG01ZHG3K36,N/A,N/A,N/A
SPXC,SPX TECHNOLOGIES INC,BBG000BTGCV5,Equity,Common Stock,SPXC,N/A,BBG001S5W9N5,N/A,N/A,N/A
SRCL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SRE,SEMPRA,BBG000C2ZCH8,Equity,Common Stock,SRE,N/A,BBG001SBVZ73,N/A,N/A,N/A
SRR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SSP,EW SCRIPPS CO/THE-A,BBG000C78J55,Equity,Common Stock,SSP,N/A,BBG001S6PY74,N/A,N/A,N/A
STI,SOLIDION TECHNOLOGY INC,BBG013KL70L2,Equity,Common Stock,STI,N/A,BBG013KL71K1,N/A,N/A,N/A
STJ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
STR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
STT,STATE STREET CORP,BBG000BKFBD7,Equity,Common Stock,STT,N/A,BBG001S5RLD5,N/A,N/A,N/A
STX,SEAGATE TECHNOLOGY HOLDINGS,BBG0113JGQF0,Equity,Common Stock,STX,N/A,BBG0113JGQG9,N/A,N/A,N/A
STZ,CONSTELLATION BRANDS INC-A,BBG000J1QLT0,Equity,Common Stock,STZ,N/A,BBG001SD31G5,N/A,N/A,N/A
SUNEQ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SVU,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SWK,STANLEY BLACK & DECKER INC,BBG000BTQR96,Equity,Common Stock,SWK,N/A,BBG001S5WHT1,N/A,N/A,N/A
SWKS,SKYWORKS SOLUTIONS INC,BBG000KLB4Q1,Equity,Common Stock,SWKS,N/A,BBG001SCYWS2,N/A,N/A,N/A
SWN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SWY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SXCL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SYF,SYNCHRONY FINANCIAL,BBG00658F3P3,Equity,Common Stock,SYF,N/A,BBG00658F3Q2,N/A,N/A,N/A
SYK,STRYKER CORP,BBG000DN7P92,Equity,Common Stock,SYK,N/A,BBG001S8FR03,N/A,N/A,N/A
SYMC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SYY,SYSCO CORP,BBG000BTVJ25,Equity,Common Stock,SYY,N/A,BBG001S5WJS8,N/A,N/A,N/A
T,AT&T INC,BBG000BSJK37,Equity,Common Stock,T,N/A,BBG001S5VWH2,N/A,N/A,N/A
TAP,MOLSON COORS BEVERAGE CO - B,BBG000BS7KS3,Equity,Common Stock,TAP,N/A,BBG001S5VQ21,N/A,N/A,N/A
TAP/B,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
